K,Yb,Br,336.53,1032,0.82,418.81,1097,1469,1.26,603.43,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,6.97,173.04,-1.46751146,1.85545181,33.78,-1.47410408,41.1,1.7,603,1.94,50,2.4,24.79,6.254,12.188,25.03,25.1,0.155,34.9,7.7,128,70,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,1.02,1.82,-1.988035158
K,Ca,Br,336.53,1032,0.82,418.81,1115,1757,1,589.83,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,1.55,40.078,-1.92725921,2.89542357,36.82,-1.948329565,44.1,1.74,589.8,1.97,-156,2.23,25.9,6.113,11.871,50.908,22.3,0.647,200,8.53,154.67,20,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,1,1.82,-1.95445315
K,Ca,Cl,336.53,1032,0.82,418.81,1115,1757,1,589.83,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,1.55,40.078,-1.92725921,2.89542357,36.82,-1.948329565,44.1,1.74,589.8,1.97,-156,2.23,25.9,6.113,11.871,50.908,22.3,0.647,200,8.53,154.67,20,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,1,1.67,-2.554882232
K,Ca,I,336.53,1032,0.82,418.81,1115,1757,1,589.83,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,1.55,40.078,-1.92725921,2.89542357,36.82,-1.948329565,44.1,1.74,589.8,1.97,-156,2.23,25.9,6.113,11.871,50.908,22.3,0.647,200,8.53,154.67,20,4.93,126.9045,-1.05350365,4.49323253,35.36,-1.505402418,42.5,1.33,1008.4,1.33,295.3,1.32,25.74,10.451,19.131,33,87,0.145,0.449,7.76,20.9,53,386.85,457.4,2.66,1008.39,1.64,1,2.06,-1.571132018
K,Ca,Cl,336.53,1032,0.82,418.81,1115,1757,1,589.83,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,1.55,40.078,-1.92725921,2.89542357,36.82,-1.948329565,44.1,1.74,589.8,1.97,-156,2.23,25.9,6.113,11.871,50.908,22.3,0.647,200,8.53,154.67,20,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,1,1.67,-2.600607796
K,Ca,Br,336.53,1032,0.82,418.81,1115,1757,1,589.83,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,1.55,40.078,-1.92725921,2.89542357,36.82,-1.948329565,44.1,1.74,589.8,1.97,-156,2.23,25.9,6.113,11.871,50.908,22.3,0.647,200,8.53,154.67,20,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,1,1.82,-1.954064981
K,Ca,Br,336.53,1032,0.82,418.81,1115,1757,1,589.83,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,1.55,40.078,-1.92725921,2.89542357,36.82,-1.948329565,44.1,1.74,589.8,1.97,-156,2.23,25.9,6.113,11.871,50.908,22.3,0.647,200,8.53,154.67,20,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,1,1.82,-1.899902784
K,Ca,Cl,336.53,1032,0.82,418.81,1115,1757,1,589.83,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,1.55,40.078,-1.92725921,2.89542357,36.82,-1.948329565,44.1,1.74,589.8,1.97,-156,2.23,25.9,6.113,11.871,50.908,22.3,0.647,200,8.53,154.67,20,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,1,1.67,-2.55494907
K,Ca,Cl,336.53,1032,0.82,418.81,1115,1757,1,589.83,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,1.55,40.078,-1.92725921,2.89542357,36.82,-1.948329565,44.1,1.74,589.8,1.97,-156,2.23,25.9,6.113,11.871,50.908,22.3,0.647,200,8.53,154.67,20,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,1,1.67,-2.596455755
K,Cd,Cl,336.53,1032,0.82,418.81,594.22,1040,1.69,867.77,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,8.65,112.41,-0.74033904,3.9382943,19.65,-0.812174225,21.5,1.41,867.7,1.489,0,1.71,13.1,8.993,16.908,37.48,30.8,0.232,96.8,6.07,99.87,48,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.95,1.67,-1.812558195
K,Ag,Br,336.53,1032,0.82,418.81,1234.93,2435,1.93,731,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,10.5,107.868,-2.71997917,4.0527598,16.2,-2.76539356,17,1.34,731,1.444,125.7,1.75,10.3,7.576,21.49,34.83,18.9,0.235,429,11.3,250.63,47,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,0.94,1.82,-0.862737307
K,Ag,Br,336.53,1032,0.82,418.81,1234.93,2435,1.93,731,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,10.5,107.868,-2.71997917,4.0527598,16.2,-2.76539356,17,1.34,731,1.444,125.7,1.75,10.3,7.576,21.49,34.83,18.9,0.235,429,11.3,250.63,47,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,0.94,1.82,-0.860042289
K,Ag,Cl,336.53,1032,0.82,418.81,1234.93,2435,1.93,731,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,10.5,107.868,-2.71997917,4.0527598,16.2,-2.76539356,17,1.34,731,1.444,125.7,1.75,10.3,7.576,21.49,34.83,18.9,0.235,429,11.3,250.63,47,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.94,1.67,-1.383377859
K,Ag,Cl,336.53,1032,0.82,418.81,1234.93,2435,1.93,731,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,10.5,107.868,-2.71997917,4.0527598,16.2,-2.76539356,17,1.34,731,1.444,125.7,1.75,10.3,7.576,21.49,34.83,18.9,0.235,429,11.3,250.63,47,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.94,1.67,-1.383321437
K,Ti,Br,336.53,1032,0.82,418.81,1941,3560,1.54,658.81,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,4.54,47.88,-7.66126811,2.97615095,16.84,-7.77522712,17.6,1.32,658,1.448,20,2,10.64,6.82,13.58,27.491,8.6,0.523,21.9,18.6,425.2,22,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,0.86,1.82,-1.348393814
K,Ti,Cl,336.53,1032,0.82,418.81,1941,3560,1.54,658.81,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,4.54,47.88,-7.66126811,2.97615095,16.84,-7.77522712,17.6,1.32,658,1.448,20,2,10.64,6.82,13.58,27.491,8.6,0.523,21.9,18.6,425.2,22,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.86,1.67,-2.000886314
K,Ti,I,336.53,1032,0.82,418.81,1941,3560,1.54,658.81,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,4.54,47.88,-7.66126811,2.97615095,16.84,-7.77522712,17.6,1.32,658,1.448,20,2,10.64,6.82,13.58,27.491,8.6,0.523,21.9,18.6,425.2,22,4.93,126.9045,-1.05350365,4.49323253,35.36,-1.505402418,42.5,1.33,1008.4,1.33,295.3,1.32,25.74,10.451,19.131,33,87,0.145,0.449,7.76,20.9,53,386.85,457.4,2.66,1008.39,1.64,0.86,2.06,-0.906951834
K,Mn,Cl,336.53,1032,0.82,418.81,1519,2334,1.55,717.28,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,7.44,54.938,-8.87041076,7.57494268,10.51,-9.02056525,12.2,1.17,717.4,1.24,0,1.79,7.39,7.435,15.64,33.667,21.7,0.48,7.82,14.64,219.74,25,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.83,1.67,-1.319129038
K,Mn,Cl,336.53,1032,0.82,418.81,1519,2334,1.55,717.28,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,7.44,54.938,-8.87041076,7.57494268,10.51,-9.02056525,12.2,1.17,717.4,1.24,0,1.79,7.39,7.435,15.64,33.667,21.7,0.48,7.82,14.64,219.74,25,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.83,1.67,-1.79378092
K,Mn,Br,336.53,1032,0.82,418.81,1519,2334,1.55,717.28,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,7.44,54.938,-8.87041076,7.57494268,10.51,-9.02056525,12.2,1.17,717.4,1.24,0,1.79,7.39,7.435,15.64,33.667,21.7,0.48,7.82,14.64,219.74,25,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,0.83,1.82,-1.191349509
K,Cr,Cl,336.53,1032,0.82,418.81,2180,2944,1.66,652.87,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,7.19,51.996,-9.50480758,7.97704267,11.17,-9.50571654,12,1.18,652.8,1.249,64,1.85,7.23,6.766,16.5,30.96,4.9,0.449,93.7,20,339.5,24,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.8,1.67,-1.719247459
K,Cr,Cl,336.53,1032,0.82,418.81,2180,2944,1.66,652.87,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,7.19,51.996,-9.50480758,7.97704267,11.17,-9.50571654,12,1.18,652.8,1.249,64,1.85,7.23,6.766,16.5,30.96,4.9,0.449,93.7,20,339.5,24,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.8,1.67,-1.720721725
K,V,Cl,336.53,1032,0.82,418.81,2183,3680,1.63,650.91,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,6.11,50.9415,-8.93926069,6.45502198,13.01,-8.93926069,13.8,1.22,650,1.321,50,1.92,8.78,6.74,14.65,29.31,8.4,0.489,30.7,22.8,446.7,23,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.79,1.67,-1.832225457
K,Fe,Br,336.53,1032,0.82,418.81,1811,3134,1.83,762.47,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,7.874,55.847,-8.28548436,6.45149343,10.73,-8.28548436,11.7,1.17,759.3,1.241,24,1.72,7.1,7.87,16.18,30.651,11.8,0.449,80.2,13.8,349.5,26,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,0.78,1.82,-0.954700415
K,Fe,Cl,336.53,1032,0.82,418.81,1811,3134,1.83,762.47,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,7.874,55.847,-8.28548436,6.45149343,10.73,-8.28548436,11.7,1.17,759.3,1.241,24,1.72,7.1,7.87,16.18,30.651,11.8,0.449,80.2,13.8,349.5,26,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.78,1.67,-1.552813619
K,Fe,I,336.53,1032,0.82,418.81,1811,3134,1.83,762.47,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,7.874,55.847,-8.28548436,6.45149343,10.73,-8.28548436,11.7,1.17,759.3,1.241,24,1.72,7.1,7.87,16.18,30.651,11.8,0.449,80.2,13.8,349.5,26,4.93,126.9045,-1.05350365,4.49323253,35.36,-1.505402418,42.5,1.33,1008.4,1.33,295.3,1.32,25.74,10.451,19.131,33,87,0.145,0.449,7.76,20.9,53,386.85,457.4,2.66,1008.39,1.64,0.78,2.06,-0.45914318
K,Co,Cl,336.53,1032,0.82,418.81,1768,3200,1.88,760.4,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,8.9,58.9332,-6.98008657,6.14041474,10.44,-7.080389145,11.1,1.16,758,1.253,70,1.67,6.7,7.86,17.06,33.5,13,0.421,100,16.19,373.3,27,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.745,1.67,-1.402559714
K,Cu,Cl,336.53,1032,0.82,418.81,1357.77,3200,1.9,745.48,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,8.96,63.456,-3.64288728,4.3787397,11.08,-3.68065482,11.8,1.17,745.4,1.278,118.3,1.57,7.1,7.726,20.292,36.83,16.5,0.385,401,13.14,300.5,29,3.214,35.4527,-0.9545457,2.21271389,20.54,-1.784433755,29,0.99,1251.1,0.99,348.8,0.97,16.9,12.967,23.81,39.611,0,0.48,0.0089,3.21,10.2,17,171.6,239.11,3.16,1251.19,1.64,0.73,1.67,-1.437575059
K,Ge,Br,336.53,1032,0.82,418.81,1211.4,3093,2.01,762.18,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,5.32,72.61,-4.27836489,4.38004256,18.82,-4.616039545,22.2,1.22,762.1,1.37,120,1.52,13.6,7.899,15.934,34.22,5.7,0.32,59.9,31.8,334.3,32,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,0.73,1.82,-1.046870251
K,Ge,Br,336.53,1032,0.82,418.81,1211.4,3093,2.01,762.18,0.86,39.0983,-1.096516,-0.05407911,72.1,-1.097539713,75.6,2.03,418.8,2.35,48.36,2.77,45.46,4.341,31.625,45.72,82,0.757,102.5,2.33,76.9,19,5.32,72.61,-4.27836489,4.38004256,18.82,-4.616039545,22.2,1.22,762.1,1.37,120,1.52,13.6,7.899,15.934,34.22,5.7,0.32,59.9,31.8,334.3,32,3.12,79.904,-0.99863179,2.00721501,25.56,-1.583025338,65.1,1.14,1139.9,1.14,324.6,1.12,25.6,11.814,21.8,36,0,0.226,0.122,5.286,14.725,35,265.8,332,2.96,1139.86,1.64,0.73,1.82,-1.072098611
